index,lat,lng,City,Temperature,Humidity(%),Cloudiness(%),Wind_Speed(mph)
559,-18.790214116541975,-40.185587916764774,nova venecia,294.38,82,3,0.8
563,5.578855022059685,146.38544997112797,lorengau,301.6,72,96,5.78
564,0.22529325230127029,64.03488586144869,thinadhoo,301.33,72,100,3.48
565,33.95434761349081,101.57436898167703,linxia,284.4,82,44,3.11
567,47.29114122951998,-88.60522177843839,thunder bay,284.19,86,60,7.79
568,60.861699052423006,60.847128784696054,polunochnoye,291.96,77,100,4.22
571,12.069936041983837,139.53816831286758,airai,302.16,73,100,4.16
573,82.46149182746967,135.2823909695373,nizhneyansk,272.38,88,13,5.92
576,38.77934683886653,27.77209585401974,akhisar,305.84,22,1,5.12
578,-36.50469671018185,145.78486358125093,benalla,281.83,94,100,2.36
585,28.8861125845591,64.22494114811784,dalbandin,309.83,6,0,7.09
587,23.78324376007373,69.27074700977923,bhuj,306.84,55,0,6.28
588,18.842006882629363,150.5186529156016,katsuura,302.42,75,61,6.76
594,17.296662726088584,-102.73734146723956,la orilla,299.47,86,100,7.35
595,29.44360264102329,69.03436702583673,dera bugti,303.68,35,64,3.14
596,56.71780679399174,-39.10939846109571,nanortalik,279.12,85,95,11.62
599,-26.614242822419044,138.45177176618375,alice springs,290.14,38,6,4.36
601,54.38727861217811,52.29159923450271,shugurovo,292.8,75,100,2.73
602,33.58595781804733,72.39601985673826,sanjwal,301.66,42,13,5.81
603,19.37024271705539,26.522757623516696,marawi,310.72,10,99,6.54
608,-28.930215693594782,-64.23900257531459,santiago del estero,283.54,56,60,2.78
611,37.33151049513664,-100.32320359871613,dodge city,292.42,80,84,2.26
612,75.70237935117262,24.93728184489177,havoysund,276.89,84,100,1.31
614,-28.55505856008616,25.32629293237264,kimberley,287.97,52,98,8.07
616,-2.5714645987244893,-68.9541467756032,sao paulo de olivenca,293.69,99,77,0.61
617,32.25808244420348,122.46852556574368,huilong,298.26,89,2,7.74
619,24.39280137297017,10.760254546157057,gat,309.6,8,0,2.58
627,0.9182177712640964,-50.26269068603531,afua,297.58,92,12,1.45
635,5.73235699694861,123.03756054102797,tabialan,302.27,68,19,1.21
636,12.157904958059973,37.901084215246925,addis zemen,295.11,33,46,1.78
641,3.000267609506963,-29.120621221749673,touros,300.26,70,14,6.71
644,58.67003224952791,80.4272332706854,kargasok,292.4,60,100,3.27
645,63.08821446219574,-58.54328036253631,maniitsoq,276.15,81,15,3.97
651,42.41133593091553,98.00323446834017,yumen,305.21,7,0,5.35
654,25.12607359125539,25.163899083539434,jalu,308.46,14,0,6.74
657,-0.9495652209188279,-171.3785588978501,saleaula,300.14,75,49,6.37
658,53.23105912591933,41.54518458225306,sosnovka,294.7,72,97,5.5
663,60.3147484492564,79.32270254006124,strezhevoy,291.09,88,100,3.13
664,-7.340347078844786,28.37899665527297,manono,302.15,24,62,2.27
666,-22.17520662219448,12.833860001192193,henties bay,288.18,80,0,4.12
675,24.518098609535443,-117.0472693208974,guerrero negro,292.83,85,2,3.65
679,40.55457156119792,-2.333515127580199,cuenca,294.32,34,13,6.56
684,15.162400787722973,-75.87297167802772,morant bay,300.29,75,72,8.84
694,28.80947077899404,62.42197305404028,khash,310.06,9,0,1.03
695,56.669404862826326,75.81017465671397,sedelnikovo,290.45,88,70,5.11
700,-24.789798985622028,-32.132042650026136,vila velha,296.18,77,3,7.82
701,-50.657667828655725,-57.96108595986284,rawson,276.07,68,88,13.84
702,26.107440418686494,96.0280560338731,khonsa,296.86,90,85,1.14
705,-33.242418884201356,140.8503989889556,broken hill,286.9,70,91,3.33
706,41.66997589255135,82.74217213305354,kuche,306.2,13,99,0.73
708,69.20855462640984,139.15232087189082,deputatskiy,279.64,87,100,3.34
711,12.58542865501434,-18.11210808633342,gunjur,300.24,80,89,6.99
712,32.02776739350685,108.05659056424594,daxian,296.84,87,100,0.49
714,2.5570451886831194,69.4331331148721,kudahuvadhoo,302.28,71,100,4.91
717,-10.85650182488125,-34.538796632578226,maceio,299.85,71,70,9.81
718,-32.98864068925032,33.39311743153726,margate,290.4,66,19,7.94
722,66.60917007838566,66.5294848531999,salekhard,295.66,71,51,4.23
731,30.297061705765984,26.510375770019635,marsa matruh,306.43,23,0,5.9
732,48.166479337664754,14.686647451947891,perg,301.18,43,69,0.83
739,38.29087296518804,19.73700439160777,lixourion,298.91,73,0,3.89
744,35.13994728550874,-113.73815641831042,kingman,295.46,25,100,2.68
745,-45.9373017428876,135.63676804640306,mount gambier,284.28,89,100,15.19
747,59.47743621025117,11.997399618826051,orje,292.52,60,98,0.95
749,32.089250247466865,-104.6436958540049,carlsbad,290.48,81,87,2.9
750,-40.29023756813742,-95.59996822880392,ancud,283.48,68,38,8.3
752,55.81419284840442,71.82931796604714,krutinka,290.18,85,82,8.24
754,61.073577437284655,-107.6797503173301,la ronge,279.18,73,2,3.03
755,-22.369018982688658,-46.517587692857376,monte siao,288.26,76,0,2.66
758,14.084557059917515,22.514270883211367,adre,307.34,16,6,3.2
759,37.75266484145507,-91.52845237825272,rolla,294.34,90,60,2.13
763,9.38922174993857,79.04559372420283,mandapam,302.29,71,100,7.23
764,22.909822509016053,80.91722709001306,dindori,301.29,63,95,2.57
768,16.95384184399373,74.02726248214844,malkapur,298.83,75,89,4.06
772,-17.066980341373238,-152.1397772021233,vaitape,299.85,67,32,5.08
774,20.187517223779594,-43.14340421579206,sinnamary,298.01,78,8,5.25
777,17.664992204233045,69.93572926552486,murud,302.19,73,100,5.02
779,39.127191484351016,126.84228668465465,seoul,296.04,92,85,1.59
780,30.641194662773458,64.97235675689873,qandahar,306.63,7,0,8.13
781,23.417688926435872,38.622539215196184,jiddah,305.27,55,44,10.2
786,19.920769400131974,130.2950143679663,itoman,303.55,74,99,6.39
792,-9.309391919198745,7.527021170052819,luanda,294.84,69,64,6.77
793,40.48016245899251,146.02497400161184,nemuro,287.35,83,77,5.17
796,-21.15782970084156,-83.32094007209773,marcona,291.16,63,58,6.89
797,55.73394767245745,18.205141176309212,wladyslawowo,288.37,81,47,5.02
798,-15.618522243201866,32.15333145937723,mount darwin,297.13,50,56,5.17
805,44.62800996603619,141.98076173728543,nayoro,288.81,81,100,1.69
809,-32.871299400912775,-71.55812734451118,vina del mar,285.64,73,100,3.75
811,10.799942828182509,-66.9772717211344,maiquetia,300.56,79,11,5.3
815,60.62967670406866,105.8447715436555,yerbogachen,286.64,73,100,2.53
816,-22.490963843034123,17.654232919921725,windhoek,286.84,21,0,1.36
825,-29.133915998896804,14.625849060793797,oranjemund,287.75,78,1,1.57
827,51.85015841855781,90.26371717084123,ak-dovurak,283.37,87,84,2.1
829,14.842395606876053,7.208950734076495,dakoro,309.28,30,21,3.71
833,-14.768402682588047,-154.41323583360702,faanui,299.65,74,24,4.62
836,18.740911652343357,-2.5690133941904776,araouane,313.29,14,22,7.12
837,47.52417204907141,118.75279348621791,hailar,294.53,53,88,6.01
838,67.51013041399955,-176.8931219616191,egvekinot,274.14,100,100,1.08
840,53.80465368671145,55.789259318589245,tolbazy,293.65,69,84,2.08
842,49.14809742786676,57.329169663824985,temir,306.9,20,99,6.18
845,67.55545509342286,-67.68968250991435,pangnirtung,274.15,80,19,1.33
848,29.296305164159335,55.6919071354441,sirjan,307.8,13,59,8.63
849,5.021754119622869,-18.916948293078804,goderich,299.26,75,85,1.75
856,16.346597883882296,-19.59727591231004,dakar,297.85,87,88,5.03
857,22.102299035132233,133.94586388087805,nishihara,303.38,74,35,5.07
858,-15.802712826933401,146.0914284684191,cairns,297.88,69,95,12.62
859,39.838639238016384,106.96527299520812,haibowan,300.15,24,13,3.97
860,-29.61770546261151,-82.70076970243781,coquimbo,288.6,78,75,15.77
863,-4.397923314679915,147.060939783781,madang,302.3,72,84,5.1
866,2.3228261439803077,-177.02921155935195,vaitupu,300.58,79,50,5.91
869,28.12572154508885,74.86516152493726,fatehpur,309.85,28,2,3.02
870,36.877895624933075,-72.24479788784946,brigantine,293.1,59,100,2.19
871,32.212694588708004,96.66380385633204,tezu,289.71,41,71,2.3
872,60.970547040767855,24.289869694173206,hameenlinna,293.22,50,100,2.7
874,52.666134204454835,-148.19223714472992,kodiak,282.23,89,28,4.78
876,10.488908123030313,74.7817615651343,ponnani,300.99,80,100,6.59
879,64.99289110400761,165.15732286083556,kamenskoye,281.59,53,6,2.68
885,37.569542545565795,11.543523477816905,marsala,297.74,76,1,7.79
888,12.734777222425933,133.7022822252586,meyungs,302.45,71,46,2.88
894,66.97547866722036,-26.725163131716045,bolungarvik,275.34,90,79,8.72
899,5.905780823841013,17.37454883769888,bossangoa,303.24,55,68,0.76
900,39.473835173547116,-91.09972747067418,hannibal,295.99,95,100,1.87
903,46.61556703043931,149.95573433513158,sentyabrskiy,278.92,95,49,4.52
906,58.00225888697565,101.24825455744894,ust-ilimsk,288.74,46,100,3.72
909,21.088147363075862,63.52545971286867,pasni,302.26,77,17,7.26
917,53.335051782206705,163.05768310104315,ust-kamchatsk,281.92,91,100,3.95
920,57.67131070610199,77.24212828769652,kyshtovka,291.94,65,74,4.65
924,-17.405216442024425,-39.91365475718601,medeiros neto,293.37,86,21,1.84
926,-2.610041897213165,139.74013183985716,vanimo,294.86,95,42,0.29
931,61.14376804199759,-86.51365234883333,attawapiskat,275.05,98,100,7.52
932,77.01118455216687,-46.997108641980674,ilulissat,259.06,90,96,3.8
933,35.32371643781117,40.96372160793277,abu kamal,307.43,25,0,8.8
936,-19.85013682617806,37.94566610666442,quelimane,296.93,70,79,8.51
940,53.92635265652106,71.73073845355427,poltavka,296.07,46,57,10.06
942,13.709488369747618,95.15685406451348,labutta,302.17,72,100,4.51
945,53.51304245682422,-126.59599827806079,houston,274.57,96,58,1.87
946,35.885806726099005,-72.64392312634793,virginia beach,293.11,61,100,2.27
947,-14.718915732215493,33.259079310371646,lilongwe,295.44,43,94,3.62
948,55.52282363462689,44.502675096942255,perevoz,288.19,75,100,4.78
949,42.80166021455392,85.60497244561009,korla,292.04,33,100,1.5
950,-8.79507563080459,110.19601125833674,bambanglipuro,301.63,72,68,9.38
952,8.121728001800562,124.40071222624971,digkilaan,294.28,95,88,0.58
953,56.08277393470496,49.24184844722299,vysokaya gora,288.33,85,97,2.28
956,-8.56363032423667,36.8694717081319,mahenge,301.1,38,53,2.37
957,-33.57885787253154,22.87840689403299,knysna,288.94,48,95,2.48
958,-8.305709646588909,-49.680754824819246,conceicao do araguaia,297.28,57,64,0.26
960,55.231658443204566,8.229936785117474,nordby,288.87,77,87,4.78
966,68.08087043511054,22.950839128855165,kautokeino,280.03,74,96,4.77
967,61.361889810355876,29.87406608283399,kuznechnoye,291.29,53,61,2.95
976,8.628453030103202,-106.85185843497578,lazaro cardenas,299.21,81,100,9.63
978,55.38682724472139,-74.51183351978229,chapais,286.6,97,100,8.24
980,-33.947863461754025,146.682091291475,leeton,284.17,72,93,1.28
983,28.48602747636653,31.86060513649241,beni suef,303.76,25,0,8.88
984,20.430224559292554,-92.2716728957664,seybaplaya,300.83,75,100,7.27
985,-16.423103780437685,27.302964247971346,monze,295.77,34,0,3.41
993,36.92363922691018,-120.85622189874964,los banos,291.03,31,2,1.54
1000,70.88252238513908,-53.8750759579783,aasiaat,274.54,98,100,1.55
1016,-7.388722375064106,153.31908319692332,panguna,302.0,73,97,4.15
1017,53.13292025454942,73.64791290900101,russkaya polyana,298.93,36,21,8.41
1018,38.64254376722633,-81.6316380138372,cross lanes,289.69,97,8,1.93
1025,27.619122283254598,-105.6420456983029,naica,296.7,46,75,4.17
1027,3.6145267590349874,-73.78313339116634,el castillo,293.27,94,80,1.12
1029,2.159540923222451,-52.612011552873284,camopi,294.96,97,53,0.46
1030,71.94484227628783,123.0876149649813,zhigansk,280.41,41,2,6.24
1031,30.793643465563306,86.86780471243225,banepa,282.48,32,94,2.09
1033,38.6708780284377,81.27556259499568,aksu,308.55,12,80,3.92
1035,10.299889893163026,-76.63631930245361,cartagena,301.15,77,100,7.12
1036,47.981405206408965,-67.73147351695272,kedgwick,283.86,75,88,4.7
1037,62.02981985938584,-26.88665614537578,olafsvik,280.96,75,43,9.23
1040,-27.19648777178999,-46.15824100148532,porto belo,293.18,91,98,2.89
1041,55.90295409235179,33.83801083281625,sychevka,290.64,66,100,4.94
1043,-38.39621261720636,149.54255740626036,lakes entrance,287.4,78,10,9.21
1045,22.667635936401368,-69.5661458599663,cockburn town,299.44,77,6,3.19
1051,60.48643102091265,-6.35460579675717,vagur,284.21,95,100,13.43
1053,-11.902337869136005,20.95854011265868,lumeje,300.54,24,0,2.04
1054,-5.948803433682826,109.97803659158717,mlonggo,302.19,68,100,7.17
1058,54.24346165177502,50.14083912794456,novocheremshansk,293.63,74,100,3.29
1060,25.40684558577189,-9.386116488263127,tiznit,303.02,24,4,4.96
1063,47.65251106645434,-135.39584423538258,prince rupert,283.33,82,30,3.34
1065,-4.527454529526793,-87.57164551932252,san cristobal,293.68,82,100,6.41
1068,-38.98659857143005,-36.69689439774686,laguna,285.79,84,100,10.11
1073,54.431120908580255,92.6046592132767,idrinskoye,297.73,49,13,0.89
1076,2.285865015606106,-0.9989291808988412,takoradi,299.17,73,87,6.6
1078,52.76687372367155,127.10851833610576,sivaki,290.24,88,93,1.84
1080,50.67890864408989,-141.91803460268176,sitka,282.9,90,100,4.45
1081,34.91148117501359,-138.0688377962262,fortuna,290.95,82,0,9.31
1084,-27.36182520094011,-44.14963091092588,ilhabela,294.91,93,100,4.73
1088,54.67444245663546,58.42640736877382,yuryuzan,291.78,53,70,5.5
1092,55.166066043528986,68.407477416208,mamlyutka,292.49,73,65,10.28
1093,10.439257337444062,-19.589221136528295,oussouye,299.95,82,99,5.33
1097,58.06119949779526,92.38905728019336,lesosibirsk,298.93,40,0,3.42
1100,-4.6617487037282785,-47.5995450891123,sitio novo do tocantins,294.58,90,84,1.42
1103,-30.07789161815814,54.65342493225003,saint-joseph,289.78,61,100,7.37
1105,-5.279684700134027,111.96932826301332,lasem,301.62,75,100,8.0
1106,18.426058781825418,22.270906442917095,faya,311.47,8,22,0.85
1108,-10.262372920567614,102.34224323113705,labuhan,301.22,76,37,9.91
1110,46.95221397498332,-99.76488781065993,bismarck,284.85,82,0,3.17
1114,-47.7943809169747,-56.78994182528086,viedma,277.42,71,89,14.06
1121,70.71739338510517,108.26679536254704,aykhal,286.99,56,98,3.16
1123,23.225492218417415,-97.41118178148854,nuevo progreso,301.44,71,51,5.02
1127,-40.30206883281061,131.84845356264032,port lincoln,286.63,88,100,13.29
1130,35.04532629789048,-99.94462511435444,elk city,298.51,52,69,3.48
1140,19.08606726647882,94.9438266869542,thayetmyo,304.49,52,83,3.85
1142,26.809433876426525,72.89400127326454,jodhpur,310.46,24,9,4.22
1143,-29.070864733998505,44.018674158898136,beloha,290.93,63,95,7.77
1144,25.842775930628463,-78.0819805874586,high rock,299.35,69,31,6.62
1145,9.277664803743463,-7.0052995170010774,boundiali,301.26,64,69,2.14
1147,46.126238966687936,26.70037201830334,manastirea casin,294.85,32,12,4.2
1149,10.96163330692437,-84.65059761243295,los chiles,294.57,99,97,0.25
1150,0.43403584602995693,86.12244613119793,hambantota,301.49,72,100,7.17
1154,36.19985139226971,104.45253878880612,baiyin,295.29,32,31,4.91
1162,-38.26789881223965,152.35087077177081,batemans bay,287.93,74,41,7.36
1163,43.33189570404758,6.486261277879549,sainte-maxime,295.61,87,99,3.6
1165,-20.274930419638622,41.86158462637354,morondava,296.56,65,0,7.29
1167,-18.14831081801104,57.81814098933887,cap malheureux,296.52,62,23,7.07
1168,21.05686172188223,142.48935935428437,shimoda,302.3,68,4,5.68
1171,50.96918828895946,127.25529150888184,berezovka,292.28,88,50,1.11
1177,28.372490877273606,126.9075755986654,nago,300.23,92,59,6.56
1183,42.68336601970336,-133.76801791583028,north bend,286.63,96,21,5.82
1189,37.45665331664161,16.334628969418475,melito di porto salvo,299.65,56,0,2.62
1190,11.39925706332319,-22.81006772096316,praia,299.45,80,100,1.8
1191,33.98460798605706,21.81610507165618,darnah,298.03,82,0,5.74
1193,-5.384080789636997,136.55424887978035,nabire,300.33,82,73,6.56
1199,32.36677777184535,-114.63732001129571,san luis rio colorado,304.22,55,94,2.43
1202,66.78577063891666,119.22453970557507,verkhnevilyuysk,291.36,61,70,2.29
1205,43.030567772168354,-78.05420086020678,batavia,295.37,93,92,3.18
1206,16.86599122412366,-56.6279167077023,crab hill,299.51,74,14,5.26
1207,-21.847738738777323,-77.07211420813722,camana,290.08,84,3,4.79
1210,-15.754183072743771,140.74186437440602,alyangula,298.85,70,2,6.54
1212,45.3106743851296,10.72501084588626,valeggio sul mincio,301.23,63,40,2.57
1213,49.47013227776392,35.06990140109616,karlivka,288.71,73,47,7.08
1217,-30.345602140508547,177.5785544265878,russell,290.46,66,3,7.8
1220,-12.24395869866467,128.00087798124605,port keats,301.15,49,7,3.93
1222,25.177859017269114,91.47866559860097,sunamganj,303.38,73,93,1.31
1223,13.1900088875161,-91.23820953823392,san jose,299.31,76,100,1.85
1227,52.10921953110176,2.1545238789796315,lowestoft,292.08,75,0,3.38
1231,61.8859435765178,-13.936283210092,hofn,283.26,84,95,13.37
1233,50.113638528683,60.89603413925596,svetlyy,305.73,29,41,3.85
1240,-13.211831153630612,-69.9460711934293,tambopata,295.01,80,100,0.37
1251,13.33557146497337,125.930182867329,cabatuan,302.4,74,94,5.49
1253,54.97684076503481,100.53512484895816,tulun,294.73,35,5,1.64
1258,8.716540473715241,81.29070271951701,trincomalee,304.14,62,100,6.99
1268,63.11453189505039,96.05556854438083,baykit,297.83,40,9,2.53
1272,40.09159706128855,129.5023683265647,helong,294.24,94,99,2.86
1273,-10.040485108423098,-80.91829924254823,chimbote,290.84,75,100,6.32
1275,20.65508739010508,61.09708755846455,sur,301.98,78,96,9.38
1277,32.278346645307565,-111.03596435256044,flowing wells,297.58,56,0,6.17
1278,-3.2408548733423004,106.15897591219982,palembang,300.93,77,68,4.29
1282,40.593502882323605,140.24008419373553,hirosaki,289.07,90,93,1.43
1285,-11.410351670753869,-37.317695007178486,estancia,298.58,77,6,4.56
1297,-11.655198699286302,-77.88711749400714,huacho,289.67,82,100,4.72
1298,87.36174431553127,38.47657720560014,vardo,273.51,93,82,4.96
1302,30.44231666491062,-96.79257804173724,brenham,296.03,88,0,0.0
1303,1.5348462807162235,79.54722664023518,weligama,301.75,73,100,4.15
1306,53.95765098206709,78.23830981187945,karasuk,299.64,35,80,7.63
1316,27.15830956613769,16.042298452078228,sabha,308.55,16,0,1.96
1318,-11.706390099303476,136.18714846598783,galiwinku,298.88,74,97,11.2
1326,-0.48985644927739713,134.23833411357498,manokwari,302.44,66,70,4.93
1328,47.44650881502386,71.88004648454486,atasu,305.3,19,2,5.17
1335,-10.128227242378173,112.82464113302734,kencong,301.15,76,68,10.65
1340,50.647036079892274,17.706578620486965,opole,294.37,52,20,0.89
1342,-10.096005850919,138.80419104883623,merauke,300.42,76,95,9.39
1344,59.17626593723563,164.74661097296627,ossora,281.31,96,98,2.07
1346,38.63992630581262,23.725080228871576,makrikapa,304.74,39,0,0.6
1349,24.96149218235047,30.5408874920673,el balyana,310.18,13,0,7.84
1351,-3.4214330107977133,24.20851077444982,lodja,306.96,26,20,1.76
1352,10.871350252677331,61.48242573366758,salalah,300.95,81,79,12.3
1355,30.439772051279476,-85.8620517077091,lynn haven,298.33,94,0,2.06
1365,57.13115867109909,-111.26919559218854,bonnyville,285.84,90,100,0.73
1368,49.398190084483076,-103.78218792939708,weyburn,284.16,83,2,3.34
1370,-38.42725490955727,144.12277809405487,geelong,285.05,90,100,4.28
1371,16.223937929338007,113.40482417272693,wanning,302.49,78,99,4.36
1372,-14.987118833160551,106.68441068526249,kawalu,300.63,71,53,9.76
1375,34.248244893001385,66.42252865787745,panjab,288.46,22,98,4.43
1378,52.504281466301165,43.278200067880164,tamala,300.42,49,62,1.83
1385,-36.374929269683285,-2.829728194272576,luderitz,288.04,78,10,8.09
1392,-4.568850768242385,119.92940971860816,bone,296.48,93,100,1.6
1396,39.791610293951095,45.53352685472737,jermuk,296.01,35,28,3.06
1401,58.00415847526608,97.09152241053687,boguchany,297.54,28,2,1.59
1402,47.24253446300591,145.113773347846,novikovo,280.47,97,81,5.7
1405,62.95681504061875,-138.96586675570953,haines junction,280.58,97,85,1.64
1406,49.93025630240561,30.38511885320753,uzyn,289.27,67,80,5.02
1412,30.861203268429207,-87.68645908420388,daphne,296.47,1,52,1.82
1414,-30.271958026720704,139.1356635101139,port augusta,285.03,64,54,1.05
1416,44.218717196306784,136.86056167792367,plastun,285.72,98,100,5.62
1417,38.10949064946803,21.419738693499852,lapas,303.38,54,0,3.6
1424,62.08497268217246,35.249102108733695,sheltozero,287.63,58,10,1.51
1428,36.20824010964529,22.052708062320278,koroni,298.1,80,0,5.98
1429,-14.979411103942923,-56.22755422892001,rosario oeste,292.53,60,52,2.03
1439,17.720323758191,35.95872989138661,sinkat,313.19,10,80,7.75
1440,19.206677690598596,125.36651245376743,san vicente,303.12,76,94,5.23
1449,69.2522932268673,176.33967189267264,leningradskiy,277.02,58,33,1.4
1450,40.3369959159929,-101.40609572021862,north platte,286.9,84,82,2.65
1451,49.864728151833106,129.762366832905,bureya,292.96,91,4,3.7
1452,24.900284738830095,49.46830682987155,buqayq,319.89,5,0,2.84
1454,6.23566360893372,61.388717597316145,bandarbeyla,301.75,76,100,10.05
1460,-8.137573381267373,24.525660708356412,kaniama,304.08,21,8,1.5
1462,-29.306234789106817,133.74178181468602,flinders,288.45,47,26,4.04
1463,-5.941716397633201,143.3612499268911,mendi,285.04,98,84,1.04
1471,64.64978746192264,102.95428714591719,tura,298.29,26,26,1.14
1473,44.65665934070128,-77.15044951960652,tweed,292.01,98,95,1.63
1474,0.7269724943678,173.1162315923852,tabiauea,300.81,77,12,5.88
1476,-15.311893946890578,-149.68253716411124,fare,299.85,67,59,7.5
1478,56.49014276516772,25.76678481997314,plavinas,294.82,35,0,2.01
1481,52.62492299226727,125.54514557591312,tahe,288.06,98,100,1.14
1482,-8.434917715461225,28.553284520237128,nchelenge,298.92,33,40,3.36
1488,-51.55866524085492,-63.39772291621095,rio gallegos,277.86,63,51,9.79
1490,41.62514315802417,-17.971252153177318,vila franca do campo,290.25,81,100,9.35
1493,25.44140013860725,12.355466269694858,awbari,310.01,9,0,4.3
1495,26.425951904625933,43.52937113686585,buraydah,315.15,7,15,3.67
1498,53.16640441253179,133.0000752678768,ekimchan,287.24,97,100,1.18
